Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	a9a2s	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Experimentation.PowerpointTrafficTest", "FlightName": "ofqcpyq1mym6yv0", "Scope": 0, "IsInScope": false, "TreatmentValue": false}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Experimentation.EcsEBrakeTest", "Flight Name": "ofvaixyao1meuy0"}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Experimentation.EcsEBrakeTest", "FlightName": "ofvaixyao1meuy0", "TreatmentValue": 1}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	besrp	Information 	EcsEBrakeTest feature is ON, no E-Brake found.	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Experimentation.EcsRampupTest1", "Flight Name": "ofxprrycyv2kne0"}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Experimentation.EcsRampupTest1", "FlightName": "ofxprrycyv2kne0", "TreatmentValue": 0}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Experimentation.EcsRampupTest2", "Flight Name": "of2pqdychtmw2d0"}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:48:40.004 	com.microsoft.Office365ServiceV2	0xb0115000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bddu6	Information 	Feature Query Status {"FeatureName": "Microsoft.Office.Experimentation.EcsRampupTest2", "FlightName": "of2pqdychtmw2d0", "TreatmentValue": 0}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "of2pqdychtmw2d0", "FeatureName": "Microsoft.Office.Experimentation.EcsRampupTest2", "TreatmentValue": "nullopt", "StaticScope": 1, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofxprrycyv2kne0", "FeatureName": "Microsoft.Office.Experimentation.EcsRampupTest1", "TreatmentValue": "nullopt", "StaticScope": 1, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofvaixyao1meuy0", "FeatureName": "Microsoft.Office.Experimentation.EcsEBrakeTest", "TreatmentValue": "nullopt", "StaticScope": 2, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofqcpyq1mym6yv0", "FeatureName": "Microsoft.Office.Experimentation.PowerpointTrafficTest", "TreatmentValue": "nullopt", "StaticScope": 1, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "of4djqauesgwvy0", "FeatureName": "Microsoft.Office.Experimentation.WordEBrakeTest", "TreatmentValue": "nullopt", "StaticScope": 4, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofhneiyiqzku6l0", "FeatureName": "Microsoft.Office.Experimentation.DarkFeature", "TreatmentValue": "nullopt", "StaticScope": 1, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofzim3zlrl3dbh0", "FeatureName": "msft-internal", "TreatmentValue": "nullopt", "StaticScope": 0, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofnlgl1ukft34x0", "FeatureName": "Microsoft.Office.Experimentation.ScopeProductionFeature", "TreatmentValue": "nullopt", "StaticScope": 4, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofhje5mvkiuyqa0", "FeatureName": "Microsoft.Office.Experimentation.ExcelRampUpTest", "TreatmentValue": "nullopt", "StaticScope": 1, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofgylbjkzod6qo0", "FeatureName": "Microsoft.Office.Experimentation.ScopeMicrosoftFeature", "TreatmentValue": "nullopt", "StaticScope": 2, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofukatwskwnuga0", "FeatureName": "Microsoft.Office.Experimentation.ScopeDogfoodFeature", "TreatmentValue": "nullopt", "StaticScope": 5, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:39.994 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bfhs7	Information 	Feature Query Status {"FlightName": "ofecgl4pfbgfif0", "FeatureName": "Microsoft.Office.Experiment.PollingDuration", "TreatmentValue": "nullopt", "StaticScope": 0, "IsDevOverride": false, "LockType": 2}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:44.457 	com.microsoft.Office365ServiceV2	0xb0081000	                        com.microsoft.Office365ServiceV2	Experiment Liblet	bef13	Information 	FlightManager::ResetInstance() called	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:44.459 	com.microsoft.Office365ServiceV2	0xb0081000	                        com.microsoft.Office365ServiceV2	Logging Liblet	a2le0	Information 	Logging liblet uninitializing.	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:44.460 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	IdentityAuthenticationCredStore	ibzdf	Information 	[COfficeCredStore] UninitInstance {"Message": "UninitInstance"}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:44.460 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	IdentityAuthenticationCredStore	ibzdb	Information 	[COfficeCredStore] Release {"Message": "Deleting CredStore instance."}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:44.460 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Identity Authentication Client	awuut	Information 	[IdentityManager] ~IdentityManager {"Message": "Uninit IdentityManager"}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
09/26/2016 01:50:44.460 	com.microsoft.Office365ServiceV2	0xb0197000	                        com.microsoft.Office365ServiceV2	Identity Authentication Client	awuwq	Information 	[ProfileManager] ProfileManager {"Message": "Number of profiles at shutdown.", "ProfileListSize": 0}	FCF82A11-8C1F-4767-A436-F7C89404AEC3 
